"","country_long","year","decile","income"
"6545","Sweden","2011","5",20349
"6546","Sweden","2011","6",22755.5
"6547","Sweden","2011","7",25264
"6548","Sweden","2011","8",28367
"6549","Sweden","2011","9",32913
"6550","Sweden","2011","10",41630
"6551","Sweden","2012","1",9656
"6552","Sweden","2012","2",13915.5
"6553","Sweden","2012","3",16941.5
"6554","Sweden","2012","4",19811
"6555","Sweden","2012","5",22526.5
"6556","Sweden","2012","6",25214.5
"6557","Sweden","2012","7",28046
"6558","Sweden","2012","8",31403
"6559","Sweden","2012","9",36347
"6560","Sweden","2012","10",45742
"6561","Sweden","2013","1",10113
"6562","Sweden","2013","2",14841
"6563","Sweden","2013","3",18176.5
"6564","Sweden","2013","4",21202
"6565","Sweden","2013","5",24014
"6566","Sweden","2013","6",26793
"6567","Sweden","2013","7",29761.5
"6568","Sweden","2013","8",33443
"6569","Sweden","2013","9",38859.5
"6570","Sweden","2013","10",48705
"6571","Sweden","2014","1",10364
"6572","Sweden","2014","2",15056.5
"6573","Sweden","2014","3",18500.5
"6574","Sweden","2014","4",21565.5
"6575","Sweden","2014","5",24417
"6576","Sweden","2014","6",27342
"6577","Sweden","2014","7",30532.5
"6578","Sweden","2014","8",34443
"6579","Sweden","2014","9",40185.5
"6580","Sweden","2014","10",50499
"6581","Sweden","2015","1",10289
"6582","Sweden","2015","2",14621.5
"6583","Sweden","2015","3",17872
"6584","Sweden","2015","4",20913
"6585","Sweden","2015","5",23873
"6586","Sweden","2015","6",26782.5
"6587","Sweden","2015","7",29901.5
"6588","Sweden","2015","8",33761
"6589","Sweden","2015","9",39354.5
"6590","Sweden","2015","10",49581
"6591","Sweden","2016","1",10017
"6592","Sweden","2016","2",14479
"6593","Sweden","2016","3",17755
"6594","Sweden","2016","4",20753
"6595","Sweden","2016","5",23676.5
"6596","Sweden","2016","6",26606.5
"6597","Sweden","2016","7",29802
"6598","Sweden","2016","8",33641
"6599","Sweden","2016","9",39062
"6600","Sweden","2016","10",49695
"6601","Sweden","2017","1",10484
"6602","Sweden","2017","2",14721
"6603","Sweden","2017","3",17986.5
"6604","Sweden","2017","4",21085
"6605","Sweden","2017","5",23979.5
"6606","Sweden","2017","6",26896
"6607","Sweden","2017","7",30108.5
"6608","Sweden","2017","8",33856.5
"6609","Sweden","2017","9",39383
"6610","Sweden","2017","10",49620
"6611","Sweden","2018","1",10544
"6612","Sweden","2018","2",14641.5
"6613","Sweden","2018","3",18023.5
"6614","Sweden","2018","4",21192.5
"6615","Sweden","2018","5",24123
"6616","Sweden","2018","6",27063
"6617","Sweden","2018","7",30342
"6618","Sweden","2018","8",34276.5
"6619","Sweden","2018","9",39835
"6620","Sweden","2018","10",50257
"6621","Sweden","2019","1",9275
"6622","Sweden","2019","2",13936.5
"6623","Sweden","2019","3",17216
"6624","Sweden","2019","4",20163
"6625","Sweden","2019","5",23047.5
"6626","Sweden","2019","6",25924.5
"6627","Sweden","2019","7",29026.5
"6628","Sweden","2019","8",32874
"6629","Sweden","2019","9",38096
"6630","Sweden","2019","10",47741
"6631","Sweden","2020","1",9778
"6632","Sweden","2020","2",14327
"6633","Sweden","2020","3",17453.5
"6634","Sweden","2020","4",20422.5
"6635","Sweden","2020","5",23293
"6636","Sweden","2020","6",26165
"6637","Sweden","2020","7",29220.5
"6638","Sweden","2020","8",33000.5
"6639","Sweden","2020","9",38299.5
"6640","Sweden","2020","10",48414
"6641","Sweden","2021","1",10597
"6642","Sweden","2021","2",14924.5
"6643","Sweden","2021","3",18093.5
"6644","Sweden","2021","4",21017.5
"6645","Sweden","2021","5",24013.5
"6646","Sweden","2021","6",27006.5
"6647","Sweden","2021","7",30197.5
"6648","Sweden","2021","8",34152
"6649","Sweden","2021","9",39952
"6650","Sweden","2021","10",49779
"6651","Sweden","2022","1",10147
"6652","Sweden","2022","2",15455
"6653","Sweden","2022","3",18924.5
"6654","Sweden","2022","4",22227.5
"6655","Sweden","2022","5",25294
"6656","Sweden","2022","6",28444
"6657","Sweden","2022","7",32041.5
"6658","Sweden","2022","8",36128
"6659","Sweden","2022","9",42083
"6660","Sweden","2022","10",53441
"6661","Iceland","2005","1",11581
"6662","Iceland","2005","2",15812.5
"6663","Iceland","2005","3",18351.5
"6664","Iceland","2005","4",20497.5
"6665","Iceland","2005","5",22635
"6666","Iceland","2005","6",24797.5
"6667","Iceland","2005","7",27187.5
"6668","Iceland","2005","8",30507.5
"6669","Iceland","2005","9",35779
"6670","Iceland","2005","10",46764
"6671","Iceland","2006","1",13906
"6672","Iceland","2006","2",19021.5
"6673","Iceland","2006","3",22189.5
"6674","Iceland","2006","4",24739.5
"6675","Iceland","2006","5",27181.5
"6676","Iceland","2006","6",29837
"6677","Iceland","2006","7",32931
"6678","Iceland","2006","8",36932.5
"6679","Iceland","2006","9",43744.5
"6680","Iceland","2006","10",58702
"6681","Iceland","2007","1",14416
"6682","Iceland","2007","2",19080.5
"6683","Iceland","2007","3",22254.5
"6684","Iceland","2007","4",24870.5
"6685","Iceland","2007","5",27467.5
"6686","Iceland","2007","6",30374.5
"6687","Iceland","2007","7",34002.5
"6688","Iceland","2007","8",38523
"6689","Iceland","2007","9",46183.5
"6690","Iceland","2007","10",62842
"6691","Iceland","2008","1",16370
"6692","Iceland","2008","2",21440
"6693","Iceland","2008","3",25042
"6694","Iceland","2008","4",27960
"6695","Iceland","2008","5",30801.5
"6696","Iceland","2008","6",34043
"6697","Iceland","2008","7",37957
"6698","Iceland","2008","8",42757.5
"6699","Iceland","2008","9",51336.5
"6700","Iceland","2008","10",70347
"6701","Iceland","2009","1",11169
"6702","Iceland","2009","2",14639.5
"6703","Iceland","2009","3",16984
"6704","Iceland","2009","4",18993.5
"6705","Iceland","2009","5",21139.5
"6706","Iceland","2009","6",23578
"6707","Iceland","2009","7",26169.5
"6708","Iceland","2009","8",29675
"6709","Iceland","2009","9",36191
"6710","Iceland","2009","10",51250
"6711","Iceland","2010","1",8930
"6712","Iceland","2010","2",12282
"6713","Iceland","2010","3",14236
"6714","Iceland","2010","4",15799
"6715","Iceland","2010","5",17444
"6716","Iceland","2010","6",19270
"6717","Iceland","2010","7",21314.5
"6718","Iceland","2010","8",24020
"6719","Iceland","2010","9",28660.5
"6720","Iceland","2010","10",38716
"6721","Iceland","2011","1",9272
"6722","Iceland","2011","2",12884
"6723","Iceland","2011","3",14915
"6724","Iceland","2011","4",16508
"6725","Iceland","2011","5",18110
"6726","Iceland","2011","6",19893.5
"6727","Iceland","2011","7",21882
"6728","Iceland","2011","8",24304
"6729","Iceland","2011","9",28012.5
"6730","Iceland","2011","10",36091
"6731","Iceland","2012","1",9819
"6732","Iceland","2012","2",13359.5
"6733","Iceland","2012","3",15287.5
"6734","Iceland","2012","4",16851.5
"6735","Iceland","2012","5",18490.5
"6736","Iceland","2012","6",20431.5
"6737","Iceland","2012","7",22791.5
"6738","Iceland","2012","8",25534.5
"6739","Iceland","2012","9",29567.5
"6740","Iceland","2012","10",38994
"6741","Iceland","2013","1",10645
"6742","Iceland","2013","2",14277
"6743","Iceland","2013","3",16539
"6744","Iceland","2013","4",18354.5
"6745","Iceland","2013","5",20259.5
"6746","Iceland","2013","6",22246.5
"6747","Iceland","2013","7",24485
"6748","Iceland","2013","8",27553
"6749","Iceland","2013","9",32330.5
"6750","Iceland","2013","10",41769
"6751","Iceland","2014","1",12111
"6752","Iceland","2014","2",15465
"6753","Iceland","2014","3",17575
"6754","Iceland","2014","4",19504.5
"6755","Iceland","2014","5",21514.5
"6756","Iceland","2014","6",23578.5
"6757","Iceland","2014","7",25833
"6758","Iceland","2014","8",28763
"6759","Iceland","2014","9",33804
"6760","Iceland","2014","10",42443
"6761","Iceland","2015","1",12430
"6762","Iceland","2015","2",16653.5
"6763","Iceland","2015","3",19411.5
"6764","Iceland","2015","4",21456.5
"6765","Iceland","2015","5",23486.5
"6766","Iceland","2015","6",25686
"6767","Iceland","2015","7",28321
"6768","Iceland","2015","8",31740
"6769","Iceland","2015","9",37261
"6770","Iceland","2015","10",48632
"6771","Iceland","2016","1",15132
"6772","Iceland","2016","2",19227
"6773","Iceland","2016","3",22326.5
"6774","Iceland","2016","4",24869
"6775","Iceland","2016","5",27220
"6776","Iceland","2016","6",30025
"6777","Iceland","2016","7",33189.5
"6778","Iceland","2016","8",36840.5
"6779","Iceland","2016","9",43044.5
"6780","Iceland","2016","10",56665
"6781","Iceland","2017","1",16791
"6782","Iceland","2017","2",22394.5
"6783","Iceland","2017","3",26136
"6784","Iceland","2017","4",29299
"6785","Iceland","2017","5",32349.5
"6786","Iceland","2017","6",35551.5
"6787","Iceland","2017","7",39095
"6788","Iceland","2017","8",43627
"6789","Iceland","2017","9",50942.5
"6790","Iceland","2017","10",68204
"6791","Iceland","2018","1",20761
"6792","Iceland","2018","2",27067.5
"6793","Iceland","2018","3",31332
"6794","Iceland","2018","4",34848.5
"6795","Iceland","2018","5",38199.5
"6796","Iceland","2018","6",41910
"6797","Iceland","2018","7",45946.5
"6798","Iceland","2018","8",50853
"6799","Iceland","2018","9",58859
"6800","Iceland","2018","10",75879
"6801","Iceland","2019","1",NA
"6802","Iceland","2019","2",NA
"6803","Iceland","2019","3",NA
"6804","Iceland","2019","4",NA
"6805","Iceland","2019","5",NA
"6806","Iceland","2019","6",NA
"6807","Iceland","2019","7",NA
"6808","Iceland","2019","8",NA
"6809","Iceland","2019","9",NA
"6810","Iceland","2019","10",NA
"6811","Iceland","2020","1",NA
"6812","Iceland","2020","2",NA
"6813","Iceland","2020","3",NA
"6814","Iceland","2020","4",NA
"6815","Iceland","2020","5",NA
"6816","Iceland","2020","6",NA
"6817","Iceland","2020","7",NA
"6818","Iceland","2020","8",NA
"6819","Iceland","2020","9",NA
"6820","Iceland","2020","10",NA
"6821","Iceland","2021","1",NA
"6822","Iceland","2021","2",NA
"6823","Iceland","2021","3",NA
"6824","Iceland","2021","4",NA
"6825","Iceland","2021","5",NA
"6826","Iceland","2021","6",NA
"6827","Iceland","2021","7",NA
"6828","Iceland","2021","8",NA
"6829","Iceland","2021","9",NA
"6830","Iceland","2021","10",NA
"6831","Iceland","2022","1",NA
"6832","Iceland","2022","2",NA
"6833","Iceland","2022","3",NA
"6834","Iceland","2022","4",NA
"6835","Iceland","2022","5",NA
"6836","Iceland","2022","6",NA
"6837","Iceland","2022","7",NA
"6838","Iceland","2022","8",NA
"6839","Iceland","2022","9",NA
"6840","Iceland","2022","10",NA
"6841","Norway","2005","1",11670
"6842","Norway","2005","2",16629.5
"6843","Norway","2005","3",19766
"6844","Norway","2005","4",22279.5
"6845","Norway","2005","5",24566.5
"6846","Norway","2005","6",26713.5
"6847","Norway","2005","7",29124
"6848","Norway","2005","8",32287.5
"6849","Norway","2005","9",37047
"6850","Norway","2005","10",46856
"6851","Norway","2006","1",11506
"6852","Norway","2006","2",17548.5
"6853","Norway","2006","3",21196
"6854","Norway","2006","4",23980
"6855","Norway","2006","5",26508
"6856","Norway","2006","6",28955
"6857","Norway","2006","7",31602.5
"6858","Norway","2006","8",35094.5
"6859","Norway","2006","9",40467.5
